699.889,0.22957
700.049,0.23019
700.209,0.230812
700.368,0.231437
700.528,0.232079
700.688,0.23274
700.848,0.233424
701.007,0.234132
701.167,0.234877
701.327,0.235654
701.486,0.236454
701.646,0.237285
701.805,0.238133
701.965,0.239006
702.124,0.239892
702.284,0.240803
702.443,0.241731
702.603,0.24269
702.762,0.243671
702.921,0.244684
703.08,0.245731
703.24,0.246819
703.399,0.24793
703.558,0.249064
703.717,0.250216
703.876,0.251383
704.035,0.252559
704.194,0.253741
704.353,0.254927
704.512,0.256119
704.671,0.257314
704.83,0.258513
704.989,0.259717
705.148,0.260924
705.307,0.262135
705.465,0.263345
705.624,0.264569
705.783,0.265802
705.942,0.267044
706.1,0.268289
706.259,0.269555
706.417,0.270829
706.576,0.272128
706.734,0.273439
706.893,0.274782
707.051,0.276142
707.21,0.277538
707.368,0.278952
707.526,0.280396
707.685,0.281877
707.843,0.283378
708.001,0.28491
708.159,0.286471
708.318,0.288074
708.476,0.289697
708.634,0.291351
708.792,0.293035
708.95,0.294751
709.108,0.296497
709.266,0.298274
709.424,0.300081
709.582,0.301916
709.739,0.303766
709.897,0.305655
710.055,0.307569
710.213,0.30951
710.371,0.311481
710.528,0.313472
710.686,0.315515
710.844,0.317598
711.001,0.319714
711.159,0.32189
711.316,0.324094
711.474,0.326346
711.631,0.328611
711.789,0.330911
711.946,0.333208
712.103,0.335511
712.261,0.337832
712.418,0.34014
712.575,0.342448
712.733,0.344773
712.89,0.347082
713.047,0.349391
713.204,0.3517
713.361,0.354011
713.518,0.356328
713.675,0.358652
713.832,0.360987
713.989,0.363335
714.146,0.365701
714.303,0.368094
714.46,0.37053
714.617,0.373019
714.774,0.375576
714.93,0.378195
715.087,0.380924
715.244,0.383744
715.4,0.386624
715.557,0.389589
715.714,0.392607
715.87,0.395646
716.027,0.398732
716.183,0.401814
716.34,0.404918
716.496,0.407992
716.652,0.411042
716.809,0.414076
716.965,0.417042
717.121,0.419949
717.278,0.422819
717.434,0.425625
717.59,0.42839700000000003
717.746,0.431146
717.902,0.433883
718.059,0.436635
718.215,0.439379
718.371,0.442146
718.527,0.444949
718.683,0.447801
718.839,0.450714
718.994,0.453683
719.15,0.456756
719.306,0.459909
719.462,0.463134
719.618,0.466424
719.773,0.469748
719.929,0.473142
720.085,0.476575
720.24,0.48002
720.396,0.483515
720.552,0.487031
720.707,0.490541
720.863,0.494084
721.018,0.497609
721.173,0.501135
721.329,0.504683
721.484,0.508205
721.64,0.511746
721.795,0.515261
721.95,0.518769
722.105,0.522272
722.261,0.525789
722.416,0.529274
722.571,0.532748
722.726,0.536211
722.881,0.539661
723.036,0.543097
723.191,0.546517
723.346,0.549925
723.501,0.553321
723.656,0.556708
723.811,0.560087
723.965,0.563439
724.12,0.566809
724.275,0.570177
724.43,0.573548
724.584,0.576901
724.739,0.580282
724.894,0.583674
725.048,0.587056
725.203,0.590474
725.357,0.593885
725.512,0.597334
725.666,0.600777
725.821,0.604258
725.975,0.607734
726.13,0.61125
726.284,0.614765
726.438,0.618304
726.592,0.621873
726.747,0.625498
726.901,0.629138
727.055,0.63282
727.209,0.636544
727.363,0.640303
727.517,0.644093
727.671,0.647905
727.825,0.651735
727.979,0.655576
728.133,0.659421
728.287,0.663268
728.441,0.667112
728.595,0.670951
728.749,0.674782
728.902,0.678577
729.056,0.682382
729.21,0.686172
729.363,0.689922
729.517,0.693683
729.671,0.697431
729.824,0.701143
729.978,0.704869
730.131,0.70856
730.285,0.712269
730.438,0.715951
730.592,0.719656
730.745,0.723341
730.898,0.727033
731.051,0.730735
731.205,0.734473
731.358,0.738193
731.511,0.741917
731.664,0.745641
731.817,0.749361
731.971,0.753098
732.124,0.756798
732.277,0.760479
732.43,0.764135
732.583,0.767757
732.736,0.771338
732.888,0.774848
733.041,0.778326
733.194,0.781743
733.347,0.785102
733.5,0.788402
733.652,0.791624
733.805,0.794813
733.958,0.797949
734.11,0.801012
734.263,0.80405
734.416,0.80705
734.568,0.810002
734.721,0.812951
734.873,0.815867
735.025,0.818779
735.178,0.821709
735.33,0.824617
735.482,0.827518
735.635,0.830427
735.787,0.833303
735.939,0.83616
736.091,0.838994
736.244,0.841824
736.396,0.844613
736.548,0.847382
736.7,0.85013
736.852,0.852859
737.004,0.855571
737.156,0.858265
737.308,0.860935
737.46,0.863574
737.612,0.866176
737.763,0.868717
737.915,0.871223
738.067,0.873671
738.219,0.876053
738.37,0.878345
738.522,0.880567
738.674,0.882695
738.825,0.884708
738.977,0.886621
739.128,0.888403
739.28,0.890078
739.431,0.891633
739.583,0.893091
739.734,0.894442
739.885,0.8957
740.037,0.896879
740.188,0.897971
740.339,0.89899
740.491,0.899951
740.642,0.900849
740.793,0.901699
740.944,0.902509
741.095,0.903285
741.246,0.904027
741.397,0.904729
741.548,0.905384
741.699,0.905985
741.85,0.906527
742.001,0.907003
742.152,0.907406
742.303,0.907732
742.453,0.907975
742.604,0.908132
742.755,0.908199
742.906,0.908169
743.056,0.90804
743.207,0.907808
743.357,0.907478
743.508,0.907049
743.659,0.906524
743.809,0.905911
743.96,0.905202
744.11,0.904412
744.26,0.903538
744.411,0.902581
744.561,0.901558
744.711,0.900468
744.862,0.899309
745.012,0.898101
745.162,0.896841
745.312,0.895526
745.462,0.894153
745.612,0.892719
745.762,0.891219
745.912,0.889652
746.062,0.888014
746.212,0.886301
746.362,0.884513
746.512,0.882645
746.662,0.880697
746.812,0.878666
746.962,0.87655
747.111,0.874362
747.261,0.872075
747.411,0.869706
747.56,0.867278
747.71,0.86476
747.86,0.862173
748.009,0.859539
748.159,0.856826
748.308,0.854073
748.458,0.851245
748.607,0.848384
748.757,0.845452
748.906,0.842491
749.055,0.839485
749.205,0.836417
749.354,0.83333
749.503,0.830209
749.652,0.827057
749.801,0.823879
749.95,0.820678
750.1,0.817437
750.249,0.8142
750.398,0.810945
750.547,0.807671
750.696,0.804378
750.845,0.801066
750.993,0.797757
751.142,0.794406
751.291,0.791036
751.44,0.787649
751.589,0.784247
751.737,0.780855
751.886,0.777428
752.035,0.773992
752.183,0.77057
752.332,0.767116
752.48,0.763675
752.629,0.760201
752.777,0.756739
752.926,0.753241
753.074,0.749756
753.223,0.746236
753.371,0.742735
753.519,0.739232
753.668,0.73571
753.816,0.73222
753.964,0.728743
754.112,0.725284
754.261,0.721823
754.409,0.71841
754.557,0.715026
754.705,0.711674
754.853,0.708357
755.001,0.705078
755.149,0.70184
755.297,0.698634
755.445,0.695454
755.592,0.692311
755.74,0.689154
755.888,0.685996
756.036,0.682828
756.184,0.679642
756.331,0.676451
756.479,0.673206
756.627,0.669919
756.774,0.666605
756.922,0.663213
757.069,0.65978
757.217,0.656258
757.364,0.652694
757.512,0.649045
757.659,0.645361
757.806,0.64162
757.954,0.637798
758.101,0.633951
758.248,0.630055
758.395,0.626114
758.543,0.622105
758.69,0.618085
758.837,0.614031
758.984,0.609946
759.131,0.605836
759.278,0.601708
759.425,0.597572
759.572,0.593438
759.719,0.589315
759.866,0.585213
760.013,0.581141
760.159,0.577138
760.306,0.573158
760.453,0.56924
760.6,0.565397
760.746,0.561663
760.893,0.558
761.04,0.554443
761.186,0.551021
761.333,0.547677
761.479,0.544446
761.626,0.541275
761.772,0.538194
761.919,0.535154
762.065,0.532183
762.211,0.529253
762.358,0.526336
762.504,0.523464
762.65,0.520611
762.797,0.517749
762.943,0.514909
763.089,0.512066
763.235,0.509216
763.381,0.50636
763.527,0.503498
763.673,0.500632
763.819,0.497762
763.965,0.494889
764.111,0.492014
764.257,0.489138
764.403,0.486265
764.549,0.483397
764.694,0.480557
764.84,0.477707
764.986,0.474871
765.132,0.47205
765.277,0.469261
765.423,0.466462
765.568,0.463685
765.714,0.46089
765.859,0.458111
766.005,0.455304
766.15,0.452504
766.296,0.449665
766.441,0.446821
766.587,0.443925
766.732,0.441011
766.877,0.438051
767.022,0.43504
767.168,0.431953
767.313,0.428842
767.458,0.425696
767.603,0.422525
767.748,0.41934
767.893,0.41615
768.038,0.412967
768.183,0.409798
768.328,0.406651
768.473,0.40353
768.618,0.400441
768.763,0.39739
768.908,0.394383
769.052,0.391445
769.197,0.388538
769.342,0.385679
769.487,0.382864
769.631,0.380107
769.776,0.377369
769.92,0.374681
770.065,0.372003
770.21,0.369348
770.354,0.366725
770.499,0.364089
770.643,0.361468
770.787,0.358835
770.932,0.356163
771.076,0.35348
771.22,0.350768
771.365,0.348012
771.509,0.345257
771.653,0.342489
771.797,0.339713
771.941,0.336937
772.085,0.334164
772.229,0.331401
772.373,0.328649
772.517,0.325914
772.661,0.323198
772.805,0.320504
772.949,0.317838
773.093,0.3152
773.237,0.312596
773.381,0.310025
773.524,0.307507
773.668,0.305008
773.812,0.302549
773.955,0.300147
774.099,0.297771
774.243,0.295437
774.386,0.293163
774.53,0.290918
774.673,0.288731
774.817,0.286575
774.96,0.284478
775.103,0.282427
775.247,0.280403
775.39,0.27843
775.533,0.276488
775.677,0.274559
775.82,0.272664
775.963,0.270784
776.106,0.268915
776.249,0.267051
776.392,0.265186
776.535,0.263313
776.678,0.261427
776.821,0.259521
776.964,0.257591
777.107,0.25563
777.25,0.253642
777.393,0.251636
777.536,0.24962
777.679,0.2476
777.821,0.245601
777.964,0.2436
778.107,0.241622
778.249,0.239685
778.392,0.237771
778.535,0.2359
778.677,0.234092
778.82,0.232328
778.962,0.23064
779.105,0.229011
779.247,0.227461
779.389,0.225971
779.532,0.224527
779.674,0.22314
779.816,0.221794
779.959,0.220473
780.101,0.21919
780.243,0.217927
780.385,0.21668
780.527,0.215442
780.669,0.214206
780.811,0.212967
780.953,0.211717
781.095,0.210451
781.237,0.209169
781.379,0.207872
781.521,0.206564
781.663,0.205247
781.805,0.203924
781.947,0.202596
782.088,0.201276
782.23,0.199949
782.372,0.198626
782.513,0.197319
782.655,0.196013
782.797,0.19472
782.938,0.193452
783.08,0.192193
783.221,0.190963
783.363,0.189744
783.504,0.188552
783.645,0.187378
783.787,0.186214
783.928,0.185075
784.069,0.183953
784.211,0.182839
784.352,0.181749
784.493,0.180672
784.634,0.179608
784.775,0.178557
784.916,0.177515
785.057,0.176484
785.198,0.175463
785.339,0.174452
785.48,0.173454
785.621,0.172469
785.762,0.1715
785.903,0.170546
786.044,0.16961
786.185,0.168691
786.325,0.167794
786.466,0.166903
786.607,0.166022
786.747,0.165155
786.888,0.164287
787.029,0.163422
787.169,0.162564
787.31,0.161699
787.45,0.160837
787.591,0.159966
787.731,0.159095
787.871,0.158217
788.012,0.157324
788.152,0.156426
788.292,0.155516
788.433,0.154583
788.573,0.153637
788.713,0.152668
788.853,0.151674
788.993,0.150652
789.133,0.1496
789.273,0.148523
789.413,0.147428
789.553,0.146322
789.693,0.145212
789.833,0.144106
789.973,0.14301
790.113,0.141931
790.253,0.140877
790.393,0.139856
790.532,0.138883
790.672,0.137951
790.812,0.137074
790.951,0.136268
791.091,0.135526
791.231,0.134855
791.37,0.13425
791.51,0.133697
791.649,0.133196
791.789,0.132733
791.928,0.132309
792.067,0.131912
792.207,0.131533
792.346,0.131173
792.485,0.130821
792.625,0.130471
792.764,0.13012
792.903,0.12976
793.042,0.129385
793.181,0.128992
793.32,0.128583
793.459,0.128158
793.598,0.127721
793.737,0.127273
793.876,0.126815
794.015,0.126349
794.154,0.125878
794.293,0.125404
794.432,0.124927
794.571,0.12445
794.709,0.123979
794.848,0.123508
794.987,0.123043
795.125,0.122588
795.264,0.122137
795.403,0.121691
795.541,0.121252
795.68,0.120811
795.818,0.120376
795.957,0.119936
796.095,0.119498
796.233,0.119059
796.372,0.118614
796.51,0.118172
796.648,0.117729
796.787,0.117283
796.925,0.11684
797.063,0.116398
797.201,0.115957
797.339,0.115516
797.477,0.115075
797.615,0.114634
797.753,0.114192
797.891,0.11375
798.029,0.113307
798.167,0.112862
798.305,0.112417
798.443,0.111973
798.581,0.11153
798.719,0.111089
798.856,0.110654
798.994,0.110219
799.132,0.109788
799.269,0.109364
799.407,0.108938
799.545,0.108513
799.682,0.108091
799.82,0.107663
799.957,0.107235
800.095,0.1068
800.232,0.106363
800.369,0.105924
800.507,0.10548
800.644,0.105038
800.781,0.104598
800.919,0.104157
801.056,0.103723
801.193,0.103293
801.33,0.102866
801.467,0.102441
801.604,0.102019
801.741,0.101597
801.878,0.101176
802.015,0.100754
802.152,0.100331
802.289,0.0999067
802.426,0.0994819
802.563,0.0990567
802.7,0.0986313
802.837,0.0982058
802.973,0.0977837
803.11,0.097359
803.247,0.0969347
803.383,0.0965136
803.52,0.0960894
803.656,0.0956681
803.793,0.0952432
803.93,0.0948177
804.066,0.0943945
804.202,0.0939707
804.339,0.0935436
804.475,0.0931202
804.612,0.0926946
804.749,0.0922707
804.886,0.0918489
805.023,0.0914299
805.16,0.0910138
805.297,0.0906004
805.434,0.090189
